"","Year","Combine","n"
"6550","2019","agriculturalproduction",8
"6551","2019","alternativeagriculture",8
"6552","2019","crops",8
"6553","2019","landuse",8
"6554","2019","sustainabledevelopment",8
"6555","2019","adaptation",7
"6556","2019","article",7
"6557","2019","cropproduction",7
"6558","2019","himalayas",7
"6559","2019","intercropping",7
"6560","2019","legume",7
"6561","2019","pakistan",7
"6562","2019","agriculturaldevelopment",6
"6563","2019","bangladesh",6
"6564","2019","croppingpractice",6
"6565","2019","cropyield",6
"6566","2019","ecosystemservice",6
"6567","2019","farmingsystem",6
"6568","2019","geneticdiversity",6
"6569","2019","herb",6
"6570","2019","history",6
"6571","2019","nepal",6
"6572","2019","procedures",6
"6573","2019","soilquality",6
"6574","2019","traditionalagriculture",6
"6575","2019","agrobiodiversity",5
"6576","2019","bigdata",5
"6577","2019","biomass",5
"6578","2019","cropplant",5
"6579","2019","cultivation",5
"6580","2019","ecosystems",5
"6581","2019","growth",5
"6582","2019","landtenure",5
"6583","2019","nutritivevalue",5
"6584","2019","productivity",5
"6585","2019","ruralarea",5
"6586","2019","triticumaestivum",5
"6587","2019","agricultural",4
"6588","2019","agriculturalmanagement",4
"6589","2019","agritourism",4
"6590","2019","crop",4
"6591","2019","decisionmaking",4
"6592","2019","deeplearning",4
"6593","2019","developmentandaging",4
"6594","2019","economicanalysis",4
"6595","2019","fabaceae",4
"6596","2019","fertilizers",4
"6597","2019","foodproduction",4
"6598","2019","foodsupply",4
"6599","2019","genome",4
"6600","2019","grain(agriculturalproduct)",4
"6601","2019","managementpractice",4
"6602","2019","nonhuman",4
"6603","2019","nutritionalvalue",4
"6604","2019","plantbreeding",4
"6605","2019","plants(botany)",4
"6606","2019","seed",4
"6607","2019","soilconservation",4
"6608","2019","speciesdiversity",4
"6609","2019","stakeholder",4
"6610","2019","uttarakhand",4
"6611","2019","vulnerability",4
"6612","2019","wateruseefficiency",4
"6613","2019","wheat",4
"6614","2019","zeamays",4
"6615","2019","agribusiness",3
"6616","2019","agriculturalecosystem",3
"6617","2019","agroindustry",3
"6618","2019","agronomy",3
"6619","2019","altitude",3
"6620","2019","analytichierarchyprocess(ahp)",3
"6621","2019","animalia",3
"6622","2019","bacteria",3
"6623","2019","carbonsequestration",3
"6624","2019","cateringservice",3
"6625","2019","climateeffect",3
"6626","2019","comparativestudy",3
"6627","2019","conservationtillage",3
"6628","2019","cropdiversity",3
"6629","2019","cropimprovement",3
"6630","2019","cropresidue",3
"6631","2019","domestication",3
"6632","2019","economicdevelopment",3
"6633","2019","ecosystemservices",3
"6634","2019","efficiency",3
"6635","2019","environmentalprotection",3
"6636","2019","environmentalstress",3
"6637","2019","enzymeactivity",3
"6638","2019","farms",3
"6639","2019","fertilizerapplication",3
"6640","2019","forecasting",3
"6641","2019","forestry",3
"6642","2019","geneticvariation",3
"6643","2019","genotype",3
"6644","2019","governanceapproach",3
"6645","2019","himalaya",3
"6646","2019","humans",3
"6647","2019","imageprocessing",3
"6648","2019","irrigation",3
"6649","2019","knowledge",3
"6650","2019","landusechange",3
"6651","2019","livestock",3
"6652","2019","machinelearning",3
"6653","2019","nutrientdynamics",3
"6654","2019","organiccarbon",3
"6655","2019","oryzasativa",3
"6656","2019","perception",3
"6657","2019","physiology",3
"6658","2019","plant",3
"6659","2019","plantgenome",3
"6660","2019","rhizosphere",3
"6661","2019","ruralpopulation",3
"6662","2019","shiftingcultivation",3
"6663","2019","smallholder",3
"6664","2019","soil",3
"6665","2019","soilcarbon",3
"6666","2019","soilorganicmatter",3
"6667","2019","soilpollution",3
"6668","2019","soilproperty",3
"6669","2019","soils",3
"6670","2019","supplychainmanagement",3
"6671","2019","sustainableagriculture",3
"6672","2019","tillage",3
"6673","2019","uplandregion",3
"6674","2019","visualization",3
"6675","2019","454sequencing",2
"6676","2019","adoption",2
"6677","2019","adult",2
"6678","2019","aesthetics",2
"6679","2019","agriculturallabor",2
"6680","2019","agriculturalmarket",2
"6681","2019","agriculturalsoil",2
"6682","2019","agriculturalworker",2
"6683","2019","agronomicpractices",2
"6684","2019","allelopathy",2
"6685","2019","analytichierarchyprocess",2
"6686","2019","animalwelfare",2
"6687","2019","antibiotics",2
"6688","2019","applicationprogress",2
"6689","2019","asia",2
"6690","2019","asiancountries",2
"6691","2019","asteraceae",2
"6692","2019","ayeyarwady",2
"6693","2019","bacteria(microorganisms)",2
"6694","2019","bacterium",2
"6695","2019","bagrotvalley",2
"6696","2019","biochar",2
"6697","2019","biochemicalcomposition",2
"6698","2019","biotechnology",2
"6699","2019","brassicanapus",2
"6700","2019","brassicarapa",2
"6701","2019","classification",2
"6702","2019","communitycomposition",2
"6703","2019","content-based",2
"6704","2019","convolutionalneuralnetwork",2
"6705","2019","cost-benefitanalysis",2
"6706","2019","croppingregimes",2
"6707","2019","croppingsystems",2
"6708","2019","cropproductivity",2
"6709","2019","cropsystem",2
"6710","2019","cydiapomonella",2
"6711","2019","dataenvelopmentanalysis",2
"6712","2019","dehydrogenaseactivity",2
"6713","2019","developingworld",2
"6714","2019","diet",2
"6715","2019","dietarydiversity",2
"6716","2019","drought",2
"6717","2019","ecologicalagriculture",2
"6718","2019","economicandsocialeffects",2
"6719","2019","ecosystem",2
"6720","2019","education",2
"6721","2019","energy",2
"6722","2019","environmentalassessment",2
"6723","2019","enzyme",2
"6724","2019","farmersknowledge",2
"6725","2019","farmlandloss",2
"6726","2019","fasterrcnn",2
"6727","2019","female",2
"6728","2019","fertiliser",2
"6729","2019","fluoride",2
"6730","2019","food",2
"6731","2019","foodaid",2
"6732","2019","foodconsumption",2
"6733","2019","foodindustry",2
"6734","2019","foodpolicy",2
"6735","2019","foodsafety",2
"6736","2019","fuelwood",2
"6737","2019","functionaldiversity",2
"6738","2019","fungi",2
"6739","2019","gammarays",2
"6740","2019","gardens",2
"6741","2019","genes",2
"6742","2019","geometridae",2
"6743","2019","gilgit-baltistan",2
"6744","2019","gis",2
"6745","2019","globallyimportantagriculturalheritagesystems(giahs)",2
"6746","2019","glycinemax",2
"6747","2019","greenrevolution",2
"6748","2019","groundwaterdepletion",2
"6749","2019","habitatrestoration",2
"6750","2019","habitatstructure",2
"6751","2019","halophyte",2
"6752","2019","healthcare",2
"6753","2019","helianthus",2
"6754","2019","hillslope",2
"6755","2019","householdincome",2
"6756","2019","hplc",2
"6757","2019","indiancuisine",2
"6758","2019","innovation",2
"6759","2019","insecticide",2
"6760","2019","integratedapproach",2
"6761","2019","intellectualpropertyrights",2
"6762","2019","internationalorganization",2
"6763","2019","invasivespecies",2
"6764","2019","irrigationwateruseefficiency",2
"6765","2019","japan",2
"6766","2019","juglans",2
"6767","2019","juglanssigillata",2
"6768","2019","karnali",2
"6769","2019","landdegradation",2
"6770","2019","landmanagement",2
"6771","2019","landraces",2
"6772","2019","landuseplanning",2
"6773","2019","leachate",2
"6774","2019","legumes",2
"6775","2019","literaturereview",2
"6776","2019","livelihood",2
"6777","2019","livelihoods",2
"6778","2019","maize",2
"6779","2019","male",2
"6780","2019","malusxdomestica",2
"6781","2019","market",2
"6782","2019","marketing",2
"6783","2019","maxent",2
"6784","2019","medicinalplant",2
"6785","2019","melanthiaceae",2
"6786","2019","microbiology",2
"6787","2019","microorganism",2
"6788","2019","microsatellites",2
"6789","2019","mizoram",2
"6790","2019","monoculture",2
"6791","2019","mountain-typeagritourism(mta)",2
"6792","2019","mountainagriculture",2
"6793","2019","mutants",2
"6794","2019","myricaesculenta",2
"6795","2019","ndvi",2
"6796","2019","nigella",2
"6797","2019","nitrospirae",2
"6798","2019","nutritionalstatus",2
"6799","2019","orchard",2
"6800","2019","organicmanure",2
"6801","2019","particulateorganiccarbon",2
"6802","2019","pesticide",2
"6803","2019","planning",2
"6804","2019","plantationforestry",2
"6805","2019","plantheight",2
"6806","2019","plants",2
"6807","2019","pollution",2
"6808","2019","populationdecline",2
"6809","2019","quality",2
"6810","2019","qualitycontrol",2
"6811","2019","quantitativetrait",2
"6812","2019","questionnaire",2
"6813","2019","questionnairesurvey",2
"6814","2019","recreation",2
"6815","2019","reducedtillage",2
"6816","2019","remotesensing",2
"6817","2019","residuemanagement",2
"6818","2019","resilience",2
"6819","2019","ricebean",2
"6820","2019","rna",2
"6821","2019","rosaroxbunghii",2
"6822","2019","salinity",2
"6823","2019","sequestration",2
"6824","2019","sesamumindicum",2
"6825","2019","sexpheromone",2
"6826","2019","socioeconomicconditions",2
"6827","2019","soilaggregate",2
"6828","2019","soilcarbonsequestration",2
"6829","2019","soilerosion",2
"6830","2019","soilmicroorganism",2
"6831","2019","soilmoisture",2
"6832","2019","soilorganiccarbon",2
"6833","2019","sordariales",2
"6834","2019","supervisionofagriculturalchemicalinputs",2
"6835","2019","surveysandquestionnaires",2
"6836","2019","sustainabilityindicators",2
"6837","2019","sustainable",2
"6838","2019","systemproductivity",2
"6839","2019","targetrecognition",2
"6840","2019","technicalefficiency",2
"6841","2019","terrace",2
"6842","2019","thymoquinone",2
"6843","2019","tiller",2
"6844","2019","tobacco",2
"6845","2019","tourism",2
"6846","2019","uplandcropping",2
"6847","2019","urbansprawl",2
"6848","2019","vignaunguiculata",2
"6849","2019","water-useefficiency",2
"6850","2019","wheatfarming",2
"6851","2019","willingnesstoaccept",2
"6852","2019","womensstatus",2
"6853","2019","xitagrapevalley",2
"6854","2019","yam",2
"6855","2019","16srrnagenesequence",1
"6856","2019","20thcentury",1
"6857","2019","21stcentury",1
"6858","2019","absorption",1
"6859","2019","academicresearch",1
"6860","2019","accumulation",1
"6861","2019","acidobacteria",1
"6862","2019","adoptionstudy",1
"6863","2019","advertising",1
"6864","2019","agdp",1
"6865","2019","ageratinaadenophora",1
"6866","2019","agglomeration",1
"6867","2019","aggregateassociatedcarbon",1
"6868","2019","aggregateassociatedcarbons",1
"6869","2019","aggregates",1
"6870","2019","aggregation",1
"6871","2019","agribusinesscashcropping",1
"6872","2019","agricides",1
"6873","2019","agriculturalareas",1
"6874","2019","agriculturalextension",1
"6875","2019","agriculturalgrowths",1
"6876","2019","agriculturalheritages",1
"6877","2019","agriculturalheritagesystems",1
"6878","2019","agriculturalindustrializations",1
"6879","2019","agriculturalintensification",1
"6880","2019","agriculturalinvestments",1
"6881","2019","agriculturalmachinery",1
"6882","2019","agriculturalmodeling",1
"6883","2019","agriculturalmulti-function",1
"6884","2019","agriculturalmultifunctionality",1
"6885","2019","agriculturalnon-pointsourcepollutions",1
"6886","2019","agriculturalperformance",1
"6887","2019","agriculturalpolicy",1
"6888","2019","agriculturalpolicytool",1
"6889","2019","agriculturalproducts",1
"6890","2019","agriculturalsustainability",1
"6891","2019","agriculturalwastes",1
"6892","2019","agricultureentrepreneurship",1
"6893","2019","agrifoodchain",1
"6894","2019","agripreneurship",1
"6895","2019","agro-ecosystem",1
"6896","2019","agro-ecozones",1
"6897","2019","agro-taobaovillages",1
"6898","2019","agroecologicallandscapes",1
"6899","2019","agroecology",1
"6900","2019","agroforestry",1
"6901","2019","agronomictraits.arrangethemalphabetically",1
"6902","2019","aiddependency",1
"6903","2019","allele",1
"6904","2019","alpineenvironment",1
"6905","2019","alternatingoptimizations",1
"6906","2019","alternatingstress",1
"6907","2019","altitudinalgradients",1
"6908","2019","amaranthuscaudatus",1
"6909","2019","amorphophallus",1
"6910","2019","amorphophallusbulbifer",1
"6911","2019","analysis",1
"6912","2019","analyticalhierarchyprocess",1
"6913","2019","ancient",1
"6914","2019","androidstudio",1
"6915","2019","animal",1
"6916","2019","animalfeed",1
"6917","2019","animalfood",1
"6918","2019","animals",1
"6919","2019","antecedentconditions",1
"6920","2019","anthracnose",1
"6921","2019","anthropogeniceffect",1
"6922","2019","anti-bacterialagents",1
"6923","2019","antibioticagent",1
"6924","2019","antibioticresistance",1
"6925","2019","antiinfectiveagent",1
"6926","2019","apoidea",1
"6927","2019","apong",1
"6928","2019","apple",1
"6929","2019","applicationoffertilizers",1
"6930","2019","aquifers",1
"6931","2019","arbuscularmycorrhiza",1
"6932","2019","arbuscularmycorrhizalfungi",1
"6933","2019","aridregion",1
"6934","2019","ascogasterquadridentata",1
"6935","2019","ash",1
"6936","2019","assam",1
"6937","2019","assemblyrule",1
"6938","2019","aster",1
"6939","2019","attitude",1
"6940","2019","automaticclassification",1
"6941","2019","automation",1
"6942","2019","bacterial",1
"6943","2019","bacterialcommunitycomposition",1
"6944","2019","bacterialgene",1
"6945","2019","bacterialmicrobiome",1
"6946","2019","bacterialstrain",1
"6947","2019","bacteroidetes",1
"6948","2019","bag-of-words",1
"6949","2019","bagofwords",1
"6950","2019","bamboo",1
"6951","2019","bambooforests",1
"6952","2019","barley",1
"6953","2019","bee",1
"6954","2019","beijing[china]",1
"6955","2019","beliefs",1
"6956","2019","beltandroadinitiative",1
"6957","2019","benefit",1
"6958","2019","bestmanagementpractice",1
"6959","2019","bibliometricanalysis",1
"6960","2019","bigdataapplications",1
"6961","2019","bilinearinterpolationmethod",1
"6962","2019","bioactivecompounds",1
"6963","2019","biochars",1
"6964","2019","biochemistry",1
"6965","2019","biocide",1
"6966","2019","biocides",1
"6967","2019","biocontrolagents",1
"6968","2019","bioculturaldiversity",1
"6969","2019","biofertilizer",1
"6970","2019","biogeochemistry",1
"6971","2019","biogeography",1
"6972","2019","biologicaldiversity",1
"6973","2019","biologicalevolution",1
"6974","2019","biologicalmaterials",1
"6975","2019","biomarkers",1
"6976","2019","biomassproduction",1
"6977","2019","braconidae",1
"6978","2019","breederseed",1
"6979","2019","breeding",1
"6980","2019","breedingoperations",1
"6981","2019","breedingtechnology",1
"6982","2019","bulkdensity",1
"6983","2019","burma",1
"6984","2019","businessdevelopment",1
"6985","2019","c(programminglanguage)",1
"6986","2019","calf(mammal)",1
"6987","2019","carbon",1
"6988","2019","carbondioxidetrappingagent",1
"6989","2019","carbonretentionefficiency",1
"6990","2019","centersoforigin",1
"6991","2019","cereal",1
"6992","2019","chayotesquash",1
"6993","2019","chemicalcompound",1
"6994","2019","chemistry",1
"6995","2019","chenopodiumquinoa",1
"6996","2019","chickpea",1
"6997","2019","chin",1
"6998","2019","chinese",1
"6999","2019","choiceexperiment",1
"7000","2019","choiceexperiments",1
"7001","2019","chronologicalperiods",1
"7002","2019","cicerarietinum",1
"7003","2019","citespace",1
"7004","2019","city",1
"7005","2019","classification(ofinformation)",1
"7006","2019","classificationsystem",1
"7007","2019","cleanerproductionofagriculture",1
"7008","2019","cleistogenessongorica'tenggeli'",1
"7009","2019","climate",1
"7010","2019","climatemodels",1
"7011","2019","climateresilientagriculture",1
"7012","2019","climaticimpact",1
"7013","2019","clusteranalysis",1
"7014","2019","clusterapproach",1
"7015","2019","co-resistance",1
"7016","2019","coevolution",1
"7017","2019","coffee",1
"7018","2019","collectiveaction",1
"7019","2019","colonization",1
"7020","2019","combinationoffunctions",1
"7021","2019","commercial",1
"7022","2019","commercialactivity",1
"7023","2019","commercialphenomena",1
"7024","2019","commodity",1
"7025","2019","communication",1
"7026","2019","community-basedagroforestrysystem",1
"7027","2019","communityentrepneurship",1
"7028","2019","communitysupportedagriculture",1
"7029","2019","compensationsystem",1
"7030","2019","competition",1
"7031","2019","competitiveability",1
"7032","2019","computervision",1
"7033","2019","concentration(composition)",1
"7034","2019","conceptualframework",1
"7035","2019","conceptualframeworks",1
"7036","2019","conservation",1
"7037","2019","conservationagriculture",1
"7038","2019","conservationmanagement",1
"7039","2019","consumer-orientedbreeding",1
"7040","2019","consumer-orientedgermplasmconservation",1
"7041","2019","consumer’sexpenditure",1
"7042","2019","consumerbehavior",1
"7043","2019","consumptionbehavior",1
"7044","2019","contaminatedland",1
"7045","2019","content-basedapproach",1
"7046","2019","contingentvaluationmethod",1
"7047","2019","contingentvaluationmethods",1
"7048","2019","controlledirrigations",1
"7049","2019","controlledstudy",1
"7050","2019","controlofnon-pointsourcespollution",1
"7051","2019","convolution",1
"7052","2019","convolutionneuralnetwork",1
"7053","2019","corporatesocialresponsibility",1
"7054","2019","creditdistribution",1
"7055","2019","crispr-cassystems",1
"7056","2019","crisprcassystem",1
"7057","2019","cropdiversification",1
"7058","2019","cropimprovementprogram",1
"7059","2019","cropmanagement",1
"7060","2019","cropmanagements",1
"7061","2019","cropphysiology",1
"7062","2019","cropplantdiversity",1
"7063","2019","cropraiding",1
"7064","2019","croprotation",1
"7065","2019","cropyields",1
"7066","2019","cross-resistance",1
"7067","2019","crossresistance",1
"7068","2019","csle",1
"7069","2019","culinary",1
"7070","2019","cultivar",1
"7071","2019","culturalecosystemservicedemand",1
"7072","2019","culturalecosystemservicesupply",1
"7073","2019","culture",1
"7074","2019","cytonucleardiscordance",1
"7075","2019","datahandling",1
"7076","2019","datamining",1
"7077","2019","dataprocessing",1
"7078","2019","datavisualization",1
"7079","2019","deepneuralnetworks",1
"7080","2019","demandanalysis",1
"7081","2019","dependency",1
"7082","2019","developingcountries",1
"7083","2019","development",1
"7084","2019","developmentdiscourse",1
"7085","2019","diazotroph",1
"7086","2019","dicotyledon",1
"7087","2019","dietaryintake",1
"7088","2019","differentiation",1
"7089","2019","digitalelevationmodel",1
"7090","2019","digitalimageprocessing(dip)",1
"7091","2019","dioscoreaalata",1
"7092","2019","discretechoiceexperiments",1
"7093","2019","disease",1
"7094","2019","diseaseindex",1
"7095","2019","diseaseresistance",1
"7096","2019","disinfectantagent",1
"7097","2019","disinfectants",1
"7098","2019","dispersal",1
"7099","2019","dispersalability",1
"7100","2019","distance",1
"7101","2019","distributionmaps",1
"7102","2019","distributionpatterns",1
"7103","2019","diversification",1
"7104","2019","diversifiedutilization",1
"7105","2019","diversityofofferings",1
"7106","2019","dmormathematicalmodel",1
"7107","2019","dnasequences",1
"7108","2019","dominant",1
"7109","2019","doublebondpositions",1
"7110","2019","doublecropping",1
"7111","2019","downymildew",1
"7112","2019","draftanimal",1
"7113","2019","droughtstress",1
"7114","2019","drugresistance",1
"7115","2019","dryseason",1
"7116","2019","dus",1
"7117","2019","dynamics",1
"7118","2019","e-commerce",1
"7119","2019","e-commerceagribusiness",1
"7120","2019","eastasia",1
"7121","2019","easternhimalaya",1
"7122","2019","easternuttarpradesh",1
"7123","2019","eco-agriculture",1
"7124","2019","eco-distributionmapping",1
"7125","2019","eco-farm",1
"7126","2019","ecologicalimpact",1
"7127","2019","ecologicalindustrialization",1
"7128","2019","ecology",1
"7129","2019","economicactivity",1
"7130","2019","economicconditions",1
"7131","2019","economicgrowth",1
"7132","2019","economicloss",1
"7133","2019","economics",1
"7134","2019","economicvalue",1
"7135","2019","ecosystemresilience",1
"7136","2019","ecosystemrestoration",1
"7137","2019","edgedetection",1
"7138","2019","edgedetectionmethods",1
"7139","2019","ediblegrain",1
"7140","2019","educationandknowledgepovertyalleviation",1
"7141","2019","efficiencyperformance",1
"7142","2019","elaeis",1
"7143","2019","elettariacardamomum",1
"7144","2019","empiricalanalysis",1
"7145","2019","empowerment",1
"7146","2019","ems",1
"7147","2019","energybudget",1
"7148","2019","energyuse",1
"7149","2019","energyuseefficiency",1
"7150","2019","enhancement",1
"7151","2019","enterpriseresourceplanning",1
"7152","2019","entrepreneur",1
"7153","2019","entropy",1
"7154","2019","environmentalaspectsandrelatedphenomena",1
"7155","2019","environmentalcompensation",1
"7156","2019","environmentalfactor",1
"7157","2019","environmentalmanagement",1
"7158","2019","environmentalplanning",1
"7159","2019","environmentalpolicy",1
"7160","2019","environmentalresearch",1
"7161","2019","environmentalrestorationandremediation",1
"7162","2019","environmentaluncertainty",1
"7163","2019","essentialoil",1
"7164","2019","esthetics",1
"7165","2019","ethicandvalues",1
"7166","2019","ethnobotany",1
"7167","2019","ethylmethanesulphonate",1
"7168","2019","eulophidae",1
"7169","2019","evaluationmodel",1
"7170","2019","evaluationmodeling",1
"7171","2019","evergreenrevolution",1
"7172","2019","everydaypractice",1
"7173","2019","evolution",1
"7174","2019","evolutionaryeconomics",1
"7175","2019","evolutionaryhistory",1
"7176","2019","expenditure",1
"7177","2019","experimentalstudy",1
"7178","2019","exsitu",1
"7179","2019","exudate",1
"7180","2019","fallow",1
"7181","2019","families",1
"7182","2019","familycharacteristics",1
"7183","2019","familysize",1
"7184","2019","far-easternhimalayas",1
"7185","2019","fareast",1
"7186","2019","farm",1
"7187","2019","farmassessmentindex",1
"7188","2019","farmer-breeder-chef-consumernexus",1
"7189","2019","farmeradvisoryservices",1
"7190","2019","farmercooperative",1
"7191","2019","farmers'varieties",1
"7192","2019","farmersincome",1
"7193","2019","farming",1
"7194","2019","farmlandproductivity",1
"7195","2019","farmperformance",1
"7196","2019","farmproductiondiversity",1
"7197","2019","farmproductivity",1
"7198","2019","farmservicecentres(fsc)",1
"7199","2019","fattyacid",1
"7200","2019","feces",1
"7201","2019","feeds",1
"7202","2019","feministpoliticalecology",1
"7203","2019","feminization",1
"7204","2019","fertilizer",1
"7205","2019","fertilizerapplications",1
"7206","2019","fertilizerconsumption",1
"7207","2019","fieldmethod",1
"7208","2019","fish",1
"7209","2019","floods",1
"7210","2019","flow",1
"7211","2019","flowerbuddifferentiation",1
"7212","2019","flowering",1
"7213","2019","floweringground-cover",1
"7214","2019","flowvisualization",1
"7215","2019","flue-curedtobacco",1
"7216","2019","fluorine",1
"7217","2019","fodder",1
"7218","2019","foodchain",1
"7219","2019","fooddistribution",1
"7220","2019","foodfrequencymethod",1
"7221","2019","foodgrain",1
"7222","2019","foodintake",1
"7223","2019","foodmarket",1
"7224","2019","foodquality",1
"7225","2019","foodsystem",1
"7226","2019","foodvaluechain",1
"7227","2019","foragingbehavior",1
"7228","2019","foragingstrategy",1
"7229","2019","forest",1
"7230","2019","forestdepartment",1
"7231","2019","forestplantation",1
"7232","2019","forestsoil",1
"7233","2019","fragmentation",1
"7234","2019","frankliniellaoccidentalis",1
"7235","2019","fruits",1
"7236","2019","fuel",1
"7237","2019","functionalrole",1
"7238","2019","functionevaluation",1
"7239","2019","fungus",1
"7240","2019","fusariumspp.",1
"7241","2019","futureprospect",1
"7242","2019","futuresmartfoods",1
"7243","2019","gammaradiation",1
"7244","2019","gardening",1
"7245","2019","gastronomytourism",1
"7246","2019","geac",1
"7247","2019","gender",1
"7248","2019","genderedvulnerability",1
"7249","2019","genderissue",1
"7250","2019","gene",1
"7251","2019","geneediting",1
"7252","2019","geneflow",1
"7253","2019","geneintrogression",1
"7254","2019","geneintrogressions",1
"7255","2019","genetargeting",1
"7256","2019","genetic",1
"7257","2019","geneticallymodified",1
"7258","2019","geneticanalysis",1
"7259","2019","geneticandgenomicresources",1
"7260","2019","geneticdifferentiation",1
"7261","2019","geneticerosion",1
"7262","2019","geneticimprovements",1
"7263","2019","geneticselection",1
"7264","2019","geneticstructure",1
"7265","2019","geneticsusceptibility",1
"7266","2019","geneticvariability",1
"7267","2019","genetransfer",1
"7268","2019","genomeediting",1
"7269","2019","genomesequences",1
"7270","2019","genomesequencing",1
"7271","2019","genomicresources",1
"7272","2019","genotype-environmentinteraction",1
"7273","2019","genotypingtechnique",1
"7274","2019","genotypingtechniques",1
"7275","2019","geographicaldistribution",1
"7276","2019","geographicdistribution",1
"7277","2019","geographicinformationsystem",1
"7278","2019","geography",1
"7279","2019","germplasm",1
"7280","2019","germplasmconservationmanagement",1
"7281","2019","germplasmresource",1
"7282","2019","ghnp",1
"7283","2019","giahs",1
"7284","2019","giantafricansnail",1
"7285","2019","gissystem",1
"7286","2019","gissystems",1
"7287","2019","gliricidia",1
"7288","2019","globalclimate",1
"7289","2019","goatry",1
"7290","2019","governance",1
"7291","2019","government",1
"7292","2019","governmentofindia",1
"7293","2019","grossnationalproduct",1
"7294","2019","groundcover",1
"7295","2019","groundwatermarkets",1
"7296","2019","groundwaterresources",1
"7297","2019","haaj",1
"7298","2019","habitatfragmentation",1
"7299","2019","habitatmanipulation",1
"7300","2019","hangzhou",1
"7301","2019","harvesting",1
"7302","2019","harvestrate",1
"7303","2019","health",1
"7304","2019","heavymetal",1
"7305","2019","heavymetals",1
"7306","2019","herbicide",1
"7307","2019","heritable",1
"7308","2019","heritageseedbank",1
"7309","2019","heritagetourism",1
"7310","2019","heterogeneity",1
"7311","2019","heuristicalgorithms",1
"7312","2019","high-throughputnucleotidesequencing",1
"7313","2019","highthroughputsequencing",1
"7314","2019","highyieldingvarieties",1
"7315","2019","hillagriculture",1
"7316","2019","hillecosystem",1
"7317","2019","hillfarming",1
"7318","2019","hillyandmountainousareas",1
"7319","2019","hindu-kushhimalaya",1
"7320","2019","hindukushhimalaya",1
"7321","2019","historicalperspective",1
"7322","2019","holobiont",1
"7323","2019","homegardens",1
"7324","2019","hordeum",1
"7325","2019","horizontal",1
"7326","2019","horizontalgenetransfer",1
"7327","2019","host-symbiontinteraction",1
"7328","2019","hotspots",1
"7329","2019","household",1
"7330","2019","hullessbarley",1
"7331","2019","humanexperiment",1
"7332","2019","humanhealth",1
"7333","2019","hybridformoforganization",1
"7334","2019","hydrocarbons",1
"7335","2019","hydrogeology",1
"7336","2019","hymenoptera",1
"7337","2019","hyssopuspallidus",1
"7338","2019","identification",1
"7339","2019","identification(controlsystems)",1
"7340","2019","identityexpressiveness",1
"7341","2019","imageclassification",1
"7342","2019","imageenhancement",1
"7343","2019","imageprocessingtechnique",1
"7344","2019","imagesegmentation",1
"7345","2019","income",1
"7346","2019","incomedistribution",1
"7347","2019","indicators",1
"7348","2019","indigenous",1
"7349","2019","indigenousknowledge",1
"7350","2019","indigenouspeoples",1
"7351","2019","inducedresponse",1
"7352","2019","industrialblossom",1
"7353","2019","industrialecologicalization",1
"7354","2019","infiltration",1
"7355","2019","influencingmechanism",1
"7356","2019","informationanalysis",1
"7357","2019","informationsharing",1
"7358","2019","infrastructuraldevelopment",1
"7359","2019","infrastructure",1
"7360","2019","insectcontrol",1
"7361","2019","insectdiversity",1
"7362","2019","insecticideresistance",1
"7363","2019","insecticides",1
"7364","2019","insituandexsituconservation",1
"7365","2019","integratedfarmingsystems",1
"7366","2019","integratedpestmanagement",1
"7367","2019","intellectualproperty",1
"7368","2019","intelligentidentification",1
"7369","2019","interaction",1
"7370","2019","interactiveeffect",1
"7371","2019","intercroppingsystem",1
"7372","2019","interdisciplinaryapproach",1
"7373","2019","interference",1
"7374","2019","internaltranscriptsequence",1
"7375","2019","intersectionality",1
"7376","2019","interspecificdifference",1
"7377","2019","interspecificvariation",1
"7378","2019","introducedspecies",1
"7379","2019","introgression",1
"7380","2019","invasionbiology",1
"7381","2019","invasivealienspecies",1
"7382","2019","invasiveweed",1
"7383","2019","investment",1
"7384","2019","investmentdecision",1
"7385","2019","iron(fe)",1
"7386","2019","irrawaddydelta",1
"7387","2019","jatropha",1
"7388","2019","java",1
"7389","2019","jonga",1
"7390","2019","jousujen",1
"7391","2019","juglanscathayensis",1
"7392","2019","juglansregia",1
"7393","2019","karakoram",1
"7394","2019","ketones",1
"7395","2019","keystonespecies",1
"7396","2019","khyber-pakhtunkhwa",1
"7397","2019","khyberpakhtunkhwa(pakistan)",1
"7398","2019","kkh",1
"7399","2019","knowledgemanagement",1
"7400","2019","korea",1
"7401","2019","lablabpurpureus",1
"7402","2019","lakes",1
"7403","2019","landabandonment",1
"7404","2019","landevaluation",1
"7405","2019","landforms",1
"7406","2019","landmanagementpractices",1
"7407","2019","landmanagements",1
"7408","2019","landownership",1
"7409","2019","landrequirement",1
"7410","2019","landscapeapproach",1
"7411","2019","landscapechange",1
"7412","2019","landscapecomposition",1
"7413","2019","landscapeecology",1
"7414","2019","landscapeheterogeneity",1
"7415","2019","landscapestructure",1
"7416","2019","landtenuresecurity",1
"7417","2019","landuseandmanagements",1
"7418","2019","landusefunction",1
"7419","2019","landusefunctions",1
"7420","2019","landusesustainability",1
"7421","2019","largegenomesize",1
"7422","2019","largescalecultivations",1
"7423","2019","latitude",1
"7424","2019","learningsystems",1
"7425","2019","lensculinaris",1
