"","Year","Combine"
"10596","2019","climateeffect"
"10597","2019","bagrotvalley"
"10598","2019","altitude"
"10599","2019","forestsoil"
"10600","2019","karakoram"
"10601","2019","soildynamics"
"10602","2019","soilorganicmatter"
"10603","2019","populationdecline"
"10604","2019","geneticimprovements"
"10605","2019","myricaesculenta"
"10606","2019","habitatfragmentation"
"10607","2019","aster"
"10608","2019","uttarakhand"
"10609","2019","digitalelevationmodel"
"10610","2019","seasonality"
"10611","2019","remotesensing"
"10612","2019","forestdepartment"
"10613","2019","satelliteimagery"
"10614","2019","speciesoccurrence"
"10615","2019","potentialdistributions"
"10616","2019","geographicaldistribution"
"10617","2019","conservationmanagement"
"10618","2019","gis"
"10619","2019","myrica"
"10620","2019","habitatstructure"
"10621","2019","exsitu"
"10622","2019","mappingmethod"
"10623","2019","shrub"
"10624","2019","keystonespecies"
"10625","2019","india"
"10626","2019","biodiversity"
"10627","2019","himalayas"
"10628","2019","software"
"10629","2019","maxentmodels"
"10630","2019","forecasting"
"10631","2019","imageprocessing"
"10632","2019","geneticvariation"
"10633","2019","pinusroxburghii"
"10634","2019","ecosystems"
"10635","2019","forestry"
"10636","2019","conservation"
"10637","2019","digitalimageprocessing(dip)"
"10638","2019",""
"10639","2019",""
"10640","2019","agriculturalperformance"
"10641","2019","spatialdistribution"
"10642","2019","commodity"
"10643","2019","food"
"10644","2019","economicactivity"
"10645","2019","agroindustry"
"10646","2019","pakistan"
"10647","2019","policymaking"
"10648","2019","foodsecurity"
"10649","2019","foodpolicy"
"10650","2019","entrepreneur"
"10651","2019","marketsystem"
"10652","2019","bangladesh"
"10653","2019","malaysia"
"10654","2019","productquality"
"10655","2019","commercialphenomena"
"10656","2019","livestock"
"10657","2019","psychologicalwell-being"
"10658","2019","animalwelfare"
"10659","2019","china"
"10660","2019","nonhuman"
"10661","2019","india"
"10662","2019","health"
"10663","2019","meat"
"10664","2019","foodindustry"
"10665","2019","foodquality"
"10666","2019","thailand"
"10667","2019","article"
"10668","2019","society"
"10669","2019","vietnam"
"10670","2019","human"
"10671","2019",""
"10672","2019",""
"10673","2019","ecosystemresilience"
"10674","2019","farmersknowledge"
"10675","2019","india"
"10676","2019","developingworld"
"10677","2019","alternativeagriculture"
"10678","2019","soilquality"
"10679","2019","climatechange"
"10680","2019","sustainability"
"10681","2019","socioeconomicstatus"
"10682","2019","agriculturalproduction"
"10683","2019","soilfertility"
"10684","2019","greenrevolution"
"10685","2019","agronomy"
"10686","2019","soilquality"
"10687","2019","fertilizers"
"10688","2019","tropicalregion"
"10689","2019","viability"
"10690","2019","soilproperty"
"10691","2019","tropics"
"10692","2019","agronomicpractices"
"10693","2019","biochars"
"10694","2019","wheat"
"10695","2019","triticumaestivum"
"10696","2019","soilamendment"
"10697","2019","ecosystems"
"10698","2019","soilmoisture"
"10699","2019","crops"
"10700","2019","harvesting"
"10701","2019","fertilizer"
"10702","2019","sequestration"
"10703","2019","manure"
"10704","2019","sequestration(chemistry)"
"10705","2019","cropresidue"
"10706","2019","biochar"
"10707","2019","physiologicalmodels"
"10708","2019","minerals"
"10709","2019","aridregion"
"10710","2019","ash"
"10711","2019","manures"
"10712","2019","organicmanure"
"10713","2019",""
"10714","2019",""
"10715","2019",""
"10716","2019","india"
"10717","2019","oryza"
"10718","2019","procedures"
"10719","2019","spatiotemporalanalysis"
"10720","2019","biodiversity"
"10721","2019","cropproduction"
"10722","2019","crops"
"10723","2019","agricultural"
"10724","2019","ediblegrain"
"10725","2019","farms"
"10726","2019","geography"
"10727","2019","history"
"10728","2019","20thcentury"
"10729","2019","history"
"10730","2019","21stcentury"
"10731","2019","millets"
"10732","2019","triticum"
"10733","2019","agriculturalland"
"10734","2019","foodgrain"
"10735","2019","history"
"10736","2019","sorghum"
"10737","2019","spatio-temporalanalysis"
"10738","2019","oilseed"
"10739","2019","human"
"10740","2019","speciesdiversity"
"10741","2019","timeseriesanalysis"
"10742","2019","wheat"
"10743","2019","crop"
"10744","2019","specialization"
"10745","2019","article"
"10746","2019","rice"
"10747","2019","agriculture"
"10748","2019","millet"
"10749","2019","nonhuman"
"10750","2019",""
"10751","2019","conceptualframeworks"
"10752","2019","governmentofindia"
"10753","2019","climatemodels"
"10754","2019","conceptualframework"
"10755","2019","india"
"10756","2019","climatechange"
"10757","2019","analyticalhierarchyprocess"
"10758","2019","agriculturalecosystem"
"10759","2019","analytichierarchyprocess"
"10760","2019","sustainability"
"10761","2019","policyintervention"
"10762","2019","ecosystems"
"10763","2019","vulnerability"
"10764","2019","agriculturalsustainability"
"10765","2019","analytichierarchyprocess(ahp)"
"10766","2019","agroindustry"
"10767","2019","alternativeagriculture"
"10768","2019","agriculture"
"10769","2019","riskmanagement"
"10770","2019","sustainabledevelopment"
"10771","2019","environmentalprotection"
"10772","2019","sustainabilityindicators"
"10773","2019","planning"
"10774","2019","choiceexperiments"
"10775","2019","agriculturalindustrializations"
"10776","2019","decisionmaking"
"10777","2019","discretechoiceexperiments"
"10778","2019","environmentalcompensation"
"10779","2019","china"
"10780","2019","developingcountries"
"10781","2019","willingnesstoaccept"
"10782","2019","contingentvaluationmethods"
"10783","2019","sustainabledevelopment"
"10784","2019","sampleselectionmodels"
"10785","2019","economicanalysis"
"10786","2019","pollution"
"10787","2019",""
"10788","2019",""
"10789","2019","forecasting"
"10790","2019","fabaceae"
"10791","2019","cateringservice"
"10792","2019","foodsupply"
"10793","2019","crop"
"10794","2019","plantbreeding"
"10795","2019","cropproduction"
"10796","2019","nutritivevalue"
"10797","2019","crops"
"10798","2019","agricultural"
"10799","2019","nutritionalvalue"
"10800","2019","growth"
"10801","2019","developmentandaging"
"10802","2019","procedures"
"10803","2019","trends"
"10804","2019",""
"10805","2019",""
"10806","2019","soilaggregate"
"10807","2019","zeamays"
"10808","2019","communitycomposition"
"10809","2019","legume"
"10810","2019","intercropping"
"10811","2019","rna"
"10812","2019","fattyacid"
"10813","2019","arbuscularmycorrhiza"
"10814","2019","relativeabundance"
"10815","2019","glycinemax"
"10816","2019","soilmicroorganism"
"10817","2019","fungus"
"10818","2019","fungi"
"10819","2019","viciafaba"
"10820","2019","nitrospirae"
"10821","2019","rhizobium"
"10822","2019","sordariales"
"10823","2019","fieldmethod"
"10824","2019","cicerarietinum"
"10825","2019","speciesdiversity"
"10826","2019","cropplant"
"10827","2019","maize"
"10828","2019","phospholipid"
"10829","2019","china"
"10830","2019","brassicanapus"
"10831","2019","imagesegmentation"
"10832","2019","informationanalysis"
"10833","2019","sustainableproduction"
"10834","2019","classification(ofinformation)"
"10835","2019","datahandling"
"10836","2019","imageprocessing"
"10837","2019","bigdata"
"10838","2019","heuristicalgorithms"
"10839","2019","imageclassification"
"10840","2019","qualitycontrol"
"10841","2019","imageenhancement"
"10842","2019","edgedetectionmethods"
"10843","2019","myanmars"
"10844","2019","ricegrains"
"10845","2019","deeplearning"
"10846","2019","edgedetection"
"10847","2019","grain(agriculturalproduct)"
"10848","2019","automaticclassification"
"10849","2019","morphologicalfeatures"
"10850","2019","imageprocessingtechnique"
"10851","2019","agriculturalgrowths"
"10852","2019","agronomy"
"10853","2019","crops"
"10854","2019","efficiency"
"10855","2019","seed"
"10856","2019","breedingoperations"
"10857","2019","breedingtechnology"
"10858","2019","cropimprovementprogram"
"10859","2019","geneticdiversity"
"10860","2019","genomesequences"
"10861","2019","genomesequencing"
"10862","2019","marker-assistedselection"
"10863","2019","next-generationsequencing"
"10864","2019","plantbreeding"
"10865","2019","quantitativetrait"
"10866","2019","heritable"
"10867","2019","fabaceae"
"10868","2019","genome"
"10869","2019","plant"
"10870","2019","genes"
"10871","2019","plantgenome"
"10872","2019","genotypingtechniques"
"10873","2019","high-throughputnucleotidesequencing"
"10874","2019","quantitativetrait"
"10875","2019","highthroughputsequencing"
"10876","2019","procedures"
"10877","2019","genotypingtechnique"
"10878","2019","genetics"
"10879","2019",""
"10880","2019",""
"10881","2019","agriculturalland"
"10882","2019","globalclimate"
"10883","2019","adaptation"
"10884","2019","bangladesh"
"10885","2019","satellitealtimetry"
"10886","2019","spatialanalysis"
"10887","2019","agriculturalproduction"
"10888","2019","china"
"10889","2019","india"
"10890","2019","myanmar"
"10891","2019","foodsecurity"
"10892","2019","cropyield"
"10893","2019","climateeffect"
"10894","2019","vulnerability"
"10895","2019","remotesensing"
"10896","2019","climatechange"
"10897","2019","ndvi"
"10898","2019",""
"10899","2019",""
"10900","2019",""
"10901","2019","watersupply"
"10902","2019","groundwaterresources"
"10903","2019","groundwaterdepletion"
"10904","2019","aquifers"
"10905","2019","dataenvelopmentanalysis"
"10906","2019","efficiency"
"10907","2019","pakistan"
"10908","2019","sales"
"10909","2019","seed"
"10910","2019","technicalefficiency"
"10911","2019","irrigationwateruseefficiency"
"10912","2019","irrigation"
"10913","2019","hydrogeology"
"10914","2019","wheatfarming"
"10915","2019",""
"10916","2019","bee"
"10917","2019","dispersal"
"10918","2019","ecologicalimpact"
"10919","2019","pollination"
"10920","2019","groundcover"
"10921","2019","china"
"10922","2019","landusechange"
"10923","2019","flowering"
"10924","2019","orchard"
"10925","2019","assemblyrule"
"10926","2019","plant-pollinatorinteraction"
"10927","2019","plantationforestry"
"10928","2019","agriculturalland"
"10929","2019","beijing[china]"
"10930","2019","populationdecline"
"10931","2019","shrubland"
"10932","2019","wildpopulation"
"10933","2019","malusxdomestica"
"10934","2019","apoidea"
"10935","2019","landscapeecology"
"10936","2019","habitatrestoration"
"10937","2019",""
"10938","2019","comparativestudy"
"10939","2019","landevaluation"
"10940","2019","managementpractice"
"10941","2019","landuseplanning"
"10942","2019","japan"
"10943","2019","agriculture"
"10944","2019","agriculturalmanagement"
"10945","2019","economicanalysis"
"10946","2019","agriculturalworker"
"10947","2019","article"
"10948","2019","bangladesh"
"10949","2019","china"
"10950","2019","controlledstudy"
"10951","2019","household"
"10952","2019","human"
"10953","2019","sustainabledevelopment"
"10954","2019","regionaldevelopment"
"10955","2019","stress"
"10956","2019","landmanagementpractices"
"10957","2019","economicandsocialeffects"
"10958","2019","environmentalprotection"
"10959","2019","knowledgemanagement"
"10960","2019","planning"
"10961","2019","regionalplanning"
"10962","2019","researchanddevelopmentmanagement"
"10963","2019","socialaspects"
"10964","2019","surveys"
"10965","2019","sustainableregionaldevelopment"
"10966","2019","ruralarea"
"10967","2019","socialaspect"
"10968","2019","asiancountries"
"10969","2019","agriculturaldevelopment"
"10970","2019","landmanagements"
"10971","2019","landuseandmanagements"
"10972","2019","landusefunctions"
"10973","2019","landuse"
"10974","2019","agriculturalareas"
"10975","2019","landmanagement"
"10976","2019","vignaunguiculata"
"10977","2019","india"
"10978","2019","legume"
"10979","2019","gliricidia"
"10980","2019","oryzasativa"
"10981","2019","brassicanapus"
"10982","2019","brassicarapa"
"10983","2019","intercropping"
"10984","2019","agriculturalecosystem"
"10985","2019","alternativeagriculture"
"10986","2019","himalayas"
"10987","2019","carbonsequestration"
"10988","2019","croppingpractice"
"10989","2019","herb"
"10990","2019","phytomass"
"10991","2019","hillfarming"
"10992","2019","soilcarbon"
"10993","2019","mulching"
"10994","2019","zerotillage"
"10995","2019","rice"
"10996","2019","uplandregion"
"10997","2019","productivity"
"10998","2019","agriculturalmachinery"
"10999","2019","recycling"
"11000","2019","sealevel"
"11001","2019","soilconservation"
"11002","2019","soils"
"11003","2019","biomass"
"11004","2019","fertilizers"
"11005","2019","foodsupply"
"11006","2019","india"
"11007","2019","tripura"
"11008","2019","oryzasativa"
"11009","2019","nutrients"
"11010","2019","organiccarbon"
"11011","2019","agriculturalproduction"
"11012","2019","soilmicroorganism"
"11013","2019","soilnitrogen"
"11014","2019","tillage"
"11015","2019","conservationtillage"
"11016","2019","residuemanagement"
"11017","2019","lakes"
"11018","2019","forestry"
"11019","2019","grain(agriculturalproduct)"
"11020","2019","soilpollution"
"11021","2019","agriculturalmanagement"
"11022","2019","soilcarbon"
"11023","2019","biofertilizer"
"11024","2019","bulkdensity"
"11025","2019","doublecropping"
"11026","2019","rice-ricesystem"
"11027","2019","systemproductivity"
"11028","2019","plantresidue"
"11029","2019","rice"
"11030","2019","fertilizerapplication"
"11031","2019","managementpractice"
"11032","2019","dryseason"
"11033","2019","carbonsequestration"
"11034","2019","cropproduction"
"11035","2019","soilcarbonsequestration"
"11036","2019","fruits"
"11037","2019","computervision"
"11038","2019","deepneuralnetworks"
"11039","2019","neuralnetworks"
"11040","2019","convolution"
"11041","2019","deeplearning"
"11042","2019","automation"
"11043","2019","targetrecognition"
"11044","2019","convolutionalneuralnetwork"
"11045","2019","alternatingoptimizations"
"11046","2019","convolutionneuralnetwork"
"11047","2019","bilinearinterpolationmethod"
"11048","2019","intelligentidentification"
"11049","2019","rosaroxbunghii"
"11050","2019","fasterrcnn"
"11051","2019","sustainabledevelopment"
"11052","2019","agglomeration"
"11053","2019","economicandsocialeffects"
"11054","2019","economics"
"11055","2019","ecosystems"
"11056","2019","landuse"
"11057","2019","urbangrowth"
"11058","2019","ecosystemservices"
"11059","2019","farmlandloss"
"11060","2019","functionaldiversity"
"11061","2019","multifunctionality"
"11062","2019","urbansprawl"
"11063","2019","farms"
"11064","2019","agriculturallabor"
"11065","2019","agriculturalland"
"11066","2019","alternativeagriculture"
"11067","2019","ecosystemservice"
"11068","2019","naturalresource"
"11069","2019","traditionalagriculture"
"11070","2019","urbanization"
"11071","2019","agriculturalworker"
"11072","2019","yangtzeriver"
"11073","2019","article"
"11074","2019","city"
"11075","2019","differentiation"
"11076","2019","ecosystem"
"11077","2019","grossnationalproduct"
"11078","2019","human"
"11079","2019","river"
"11080","2019","china"
"11081","2019","sustainableagriculture"
"11082","2019","drought"
"11083","2019","dynamics"
"11084","2019","irrigation"
"11085","2019","nitrogenfertilizers"
"11086","2019","floods"
"11087","2019","grain(agriculturalproduct)"
"11088","2019","fertilizerapplications"
"11089","2019","waterlevels"
"11090","2019","alternatingstress"
"11091","2019","controlledirrigations"
"11092","2019","rice"
"11093","2019","logisticcurves"
"11094","2019","nitrogenapplicationrates"
"11095","2019","plantheight"
"11096","2019","tiller"
"11097","2019","chemistry"
"11098","2019","china"
"11099","2019","absorption"
"11100","2019","concentration(composition)"
"11101","2019","contaminatedland"
"11102","2019","fluorine"
"11103","2019","publichealth"
"11104","2019","soilpollution"
"11105","2019","soilremediation"
"11106","2019","analysis"
"11107","2019","soilpollutant"
"11108","2019","environmentalrestorationandremediation"
"11109","2019","ecosystemrestoration"
"11110","2019","soil"
"11111","2019","soilpollutants"
"11112","2019","speciation(chemistry)"
"11113","2019","fluoride"
"11114","2019","legume"
"11115","2019","habitatstructure"
"11116","2019","intercropping"
"11117","2019","fabaceae"
"11118","2019","moth"
"11119","2019","orchard"
"11120","2019","parasitism"
"11121","2019","pestcontrol"
"11122","2019","khyber-pakhtunkhwa"
"11123","2019","pakistan"
"11124","2019","swat"
"11125","2019","ascogasterquadridentata"
"11126","2019","braconidae"
"11127","2019","brassicarapa"
"11128","2019","hymenoptera"
"11129","2019","cydiapomonella"
"11130","2019","eulophidae"
"11131","2019","glycinemax"
"11132","2019","poaceae"
"11133","2019","hyssopuspallidus"
"11134","2019","lepidoptera"
"11135","2019","malusxdomestica"
"11136","2019","triticumaestivum"
"11137","2019","tortricidae"
"11138","2019","trifolium"
"11139","2019","trifoliumalexandrinum"
"11140","2019","animal"
"11141","2019","insecticide"
"11142","2019","china"
"11143","2019","genetics"
"11144","2019","insecticideresistance"
"11145","2019","insecticides"
"11146","2019","insectcontrol"
"11147","2019","introducedspecies"
"11148","2019","physiology"
"11149","2019","populationgenetics"
"11150","2019","procedures"
"11151","2019","thysanoptera"
"11152","2019","animals"
"11153","2019","genetics"
"11154","2019","population"
"11155","2019","compensationsystem"
"11156","2019","householdincome"
"11157","2019","agriculturalland"
"11158","2019","stakeholder"
"11159","2019","terrace"
"11160","2019","incomedistribution"
"11161","2019","natureconservation"
"11162","2019","china"
"11163","2019",""
"11164","2020","nitrogencycling"
"11165","2020","smallholder-farms"
"11166","2020","whole-farmmodel"
"11167","2020","networkanalysis"
"11168","2020","sustainability"
"11169","2020","systemproductivity"
"11170","2020","croppingsystem"
"11171","2020","carbonsequestration"
"11172","2020","organiccarbonpool"
"11173","2020","carbonmanagementindex"
"11174","2020","biogeographicalzones"
"11175","2020","himachalpradesh"
"11176","2020","himalaya"
"11177","2020","vulnerabilityassessment"
"11178","2020","carbonfootprint"
"11179","2020","china"
"11180","2020","cropproduction"
"11181","2020","cropland"
"11182","2020","nitrogenfootprint"
"11183","2020","spatialandtemporalpatterns"
"11184","2020","biodiversity"
"11185","2020","farmers’varieties"
"11186","2020","ricefarming"
"11187","2020","wilddiversity"
"11188","2020","plantdiversity"
"11189","2020","traditionalhomegardens"
"11190","2020","industrystudies"
"11191","2020","biotechnology"
"11192","2020","economicdevelopment"
"11193","2020","developingcountries"
"11194","2020","traditionalmedicine"
"11195","2020","zootherapy"
"11196","2020","sikkim"
"11197","2020","conservation"
"11198","2020","ethnozoology"
"11199","2020","wheat"
"11200","2020","climatechange"
"11201","2020","info-cropmodel"
"11202","2020","terminalheatstress"
"11203","2020","adaptation"
"11204","2020","seeddrying"
"11205","2020","α-amylase"
"11206","2020","biomassproduction"
"11207","2020","osmolytes"
"11208","2020","germinationmetabolism"
"11209","2020","lipidperoxidation"
"11210","2020","ecologicalagriculture"
"11211","2020","ecosystemservices"
"11212","2020","knowledgevisualization"
"11213","2020","scientometricanalysis"
"11214","2020","agri-foodknowledge"
"11215","2020","nepal"
"11216","2020","communityfoodsecurity"
"11217","2020","foodliteracy"
"11218","2020","highschoolstudents"
"11219","2020","gender"
"11220","2020","chocolatespotdisease"
"11221","2020","intercropping"
"11222","2020","nlevels"
"11223","2020","canopymicroclimate"
"11224","2020","yield"
"11225","2020","pakistan"
"11226","2020","sustainableintensificationpractices"
"11227","2020","synergies"
"11228","2020","adoption"
"11229","2020","multivariateprobit"
"11230","2020","biologicalcontrol"
"11231","2020","diseaseresistancegene"
"11232","2020","tobaccopowderymildew"
"11233","2020","endophyticbacteria"
"11234","2020","growthpromotion"
"11235","2020","futuresmartcrop"
"11236","2020","neglectedandunderutilizedspecies"
"11237","2020","agrobiodiversity"
"11238","2020","conservationmethods"
"11239","2020","bigdata"
"11240","2020","supplychainvisibility"
"11241","2020","dataanalytics"
"11242","2020","supplychainresources"
"11243","2020","blockchain"
"11244","2020","sustainableperformance"
"11245","2020","foodsupplychain"
"11246","2020","sustainability"
"11247","2020","agriculturesupplychain"
"11248","2020",""
"11249","2020","nepal"
"11250","2020","gapsandconstraints"
"11251","2020","agriculturedevelopment"
"11252","2020","centralhimalayas"
"11253","2020","plansandpolicies"
"11254","2020","legislation"
"11255","2020","nepal"
"11256","2020","diffusions"
"11257","2020","agriculturaltechnologies"
"11258","2020","interventions"
"11259","2020","donors"
"11260","2020","adoption"
"11261","2020","nepal"
"11262","2020","consumptionexpenditure"
"11263","2020","dietarydiversity"
"11264","2020","multi-levelmodel"
"11265","2020","ethnobotany"
"11266","2020","apparency"
"11267","2020","accessibility"
"11268","2020","himalayas"
"11269","2020","medicinalplants"
"11270","2020","culturalindicators"
"11271","2020","farmers’knowledge"
"11272","2020","rice"
"11273","2020","sustainabledevelopment"
"11274","2020","landracediversity"
"11275","2020","waterfootprint"
"11276","2020","virtualwater"
"11277","2020","foodsecurity"
"11278","2020","northwestchina"
"11279","2020","populationgrowth"
"11280","2020","evaluationindexsystem"
"11281","2020","agriculturalproduction"
"11282","2020","greenproduction"
"11283","2020","supply-demandperspective"
"11284","2020","ecologicalcivilization"
"11285","2020","sustainablelanduse"
"11286","2020","urban-ruralintegrateddevelopment"
"11287","2020","ruralvitalization"
"11288","2020","foodsecurity"
"11289","2020","structure-functionperspective"
"11290","2020","teagarden"
"11291","2020","rubber"
"11292","2020","rothc"
"11293","2020","jhum"
"11294","2020","climatechange"
"11295","2020","landuse"
"11296","2020","nepal"
"11297","2020","small-scalefarmers"
"11298","2020","standards"
"11299","2020","riskaversion"
"11300","2020","certification"
"11301","2020","localcommunities"
"11302","2020","provisioningservices"
"11303","2020","aridecosystems"
"11304","2020","land-use"
"11305","2020","traditionalagriculturalsystem"
"11306","2020","intensifiedagriculturalsystem"
"11307","2020","upland"
"11308","2020","lowland"
"11309","2020","methane"
"11310","2020","perceptionaboutclimatechange"
"11311","2020","vulnerabilityindex"
"11312","2020","weighingmethod"
"11313","2020","villages’exposure"
"11314","2020","small-scalefarming"
"11315","2020","climate-changehazards"
"11316","2020","adaptivecapacity"
"11317","2020","climatechangeadaptation"
"11318","2020","dryzoneofmyanmar"
"11319","2020","agriculture"
"11320","2020","economicvulnerability"
"11321","2020","ricardianmodel"
"11322","2020","agrobiodiversity"
"11323","2020","indigenouscommunity"
"11324","2020","rubberplantation"
"11325","2020","northeastindia"
"11326","2020","shiftingcultivationlandscape"
"11327","2020","grainproduction"
"11328","2020","grainsecurity"
"11329","2020","off-farmemployment"
"11330","2020","agriculturallabor"
"11331","2020","landrenting-in"
"11332","2020","cashcrops"
"11333","2020","integratedfarmingsystem"
"11334","2020","northeastindia"
"11335","2020","jhumia"
"11336","2020","waterharvesting"
"11337","2020","shiftingcultivation"
"11338","2020","enhancingfarmer'sincome"
"11339","2020","improvedvarieties"
"11340","2020","growthimprovement"
"11341","2020","seedtreatment"
"11342","2020","plasmaactivatedwater"
"11343","2020","blackgram"
"11344","2020","h2o2"
"11345","2020","intention"
"11346","2020","socialsustainableentrepreneurship"
"11347","2020","triplebottomline"
"11348","2020","environmental"
"11349","2020","economic"
"11350","2020","sustainabilityvalues"
"11351","2020","theoryofplannedbehavior"
"11352","2020","agricultural"
"11353","2020","traditionalmanagementpractices"
"11354","2020","ecosystemservices"
"11355","2020","indicatorspecies"
"11356","2020","agroecosystems"
"11357","2020","human-modifiedlandscapes"
"11358","2020","forests"
"11359","2020","actors"
"11360","2020","coalitionmagnet"
"11361","2020","foodsovereignty"
"11362","2020","ideas"
"11363","2020","nepal"
"11364","2020","interdisciplinaryinnovations"
"11365","2020","resourceuseefficiency"
"11366","2020","foodsecurity"
"11367","2020","agriculturegreendevelopment"
"11368","2020","wholeindustrychain"
"11369","2020","sustainabledevelopment"
"11370","2020","sustainableintensification"
"11371","2020","hightemperatureandhumidity"
"11372","2020","pre-harvestseeddeterioration"
"11373","2020","soybean"
"11374","2020","rna-seq"
"11375","2020","china"
"11376","2020","ecology"
"11377","2020","farming"
"11378","2020","friendship"
"11379","2020","networkformation"
"11380","2020","nationalhorticulturemission"
"11381","2020","banana"
"11382","2020","technologicalchanges"
"11383","2020","tissue-culturedplants"
"11384","2020",""
"11385","2020","glucosinolates"
"11386","2020","untargetedmetabolomics"
"11387","2020","leafyvegetables"
"11388","2020","flavonoids"
"11389","2020","kaempferolbiosyntheticpathway"
"11390","2020","tartarybuckwheat(fagopyrumtataricum)"
"11391","2020","traditionknowledge"
"11392","2020","landracediversity"
"11393","2020","culturaluses"
"11394","2020","migration"
"11395","2020","integratedpestmanagement"
"11396","2020","collectivespaces"
"11397","2020","feministpoliticalecology"
"11398","2020","feminizationofagriculture"
"11399","2020","adaptation"
"11400","2020","climatevulnerability"
"11401","2020","contingencyplans"
"11402","2020","foodsecurity"
"11403","2020","indianagriculture"
"11404","2020","southasia"
"11405","2020","unfccc"
"11406","2020","preparedness"
"11407","2020","emergyevaluation"
"11408","2020","sustainability"
"11409","2020","sustainableagriculture"
"11410","2020","non-grainproduction"
"11411","2020","environmentalpollution"
"11412","2020","integratedfarmingsystems"
"11413","2020","socialcapital"
"11414","2020","ruralrevitalisation"
"11415","2020","governmentintervention"
"11416","2020","landtransfer"
"11417","2020","china"
"11418","2020","chengdu"
"11419","2020","svarmodel"
"11420","2020","policybasis"
"11421","2020","industriallinkage"
"11422","2020","nuclearpower"
"11423","2020","naturalgas"
"11424","2020","conductionpaths"
"11425","2020","china"
"11426","2020","logistic-ismmodel"
"11427","2020","landtransfer"
"11428","2020","impoverishedmountainousarea"
"11429","2020","intentionandbehavior"
"11430","2020","deviation"
"11431","2020","uptake"
"11432","2020","cadmium"
"11433","2020","rice"
"11434","2020","arsenic"
"11435","2020","foodsafety"
"11436","2020","translocation"
"11437","2020","legumes"
"11438","2020","pre-cropeffect"
"11439","2020","cropdiversity"
"11440","2020","sustainableagriculture"
"11441","2020","croppingsystems"
"11442","2020","niche"
"11443","2020","yield"
"11444","2020","interspecificcompetition"
"11445","2020","maize/legumesintercropping"
"11446","2020","growth"
"11447","2020","intercrop"
"11448","2020","naturalenemies"
"11449","2020","parasitoids"
"11450","2020","phthorimaeaoperculella(zeller)"
"11451","2020","potatotubermoth"
"11452","2020","biologicalcontrol"
"11453","2020","landconsolidation"
"11454","2020","china"
"11455","2020","sustainabledevelopment"
"11456","2020","ruraldecline"
"11457","2020","ruraldevelopment"
"11458","2020","ruralrevitalizationnutrients"
"11459","2020","sustainabledevelopment"
"11460","2020","wholefarms"
"11461","2020","productivity"
"11462","2020","highproductivity"
"11463","2020","cropintensification"
"11464","2020","ecosystems"
"11465","2020","balanceofsystems"
"11466","2020","externalresources"
"11467","2020","electricnetworkanalysis"
"11468","2020","biomassproductions"
"11469","2020","crops"
"11470","2020","cultivation"
"11471","2020","ecologicalnetworkanalysis"
"11472","2020","nitrogencycling"
"11473","2020","lakes"
"11474","2020","binarysequences"
"11475","2020","biomass"
"11476","2020","carbonsequestration"
"11477","2020","crops"
"11478","2020","agriculturalrobots"
"11479","2020","forestry"
"11480","2020","croppingsystems"
"11481","2020","conservation"
"11482","2020","brassicaoleraceavar.italica"
"11483","2020","coriandrumsativum"
"11484","2020","zeamays"
"11485","2020","rice"
"11486","2020","carbonmanagementindices"
"11487","2020","sesbania"
"11488","2020","soilecosystem"
"11489","2020","productivity"
"11490","2020","ecosystems"
"11491","2020","organiccarbonpools"
"11492","2020","soilcarbon"
"11493","2020","vegetables"
"11494","2020","manures"
"11495","2020","magnesium"
"11496","2020","trigonellafoenum-graecum"
"11497","2020","ecosystemservice"
"11498","2020","soils"
"11499","2020","organiccarbon"
"11500","2020","pisumsativum"
"11501","2020","agriculturalmanagement"
"11502","2020","india"
"11503","2020","cropyield"
"11504","2020","conservationplanning"
"11505","2020","cropproduction"
"11506","2020","systemproductivity"
"11507","2020",""
"11508","2020",""
"11509","2020","ricefarming"
"11510","2020","environmentalfactors"
"11511","2020","fruits"
"11512","2020","agriculturalbiodiversity"
"11513","2020","cultivation"
"11514","2020","shiftingcultivations"
"11515","2020","wilddiversity"
"11516","2020","plantdiversity"
"11517","2020","northeasternregion"
"11518","2020","soilquality"
"11519","2020","crops"
"11520","2020","homegardens"
"11521","2020","ecosystems"
"11522","2020","conservation"
"11523","2020","biodiversity"
"11524","2020","agriculturaldevelopment"
"11525","2020","china"
"11526","2020","biotechnology"
"11527","2020","agroindustry"
"11528","2020","econometrics"
"11529","2020","governanceapproach"
"11530","2020","agriculturalpolicy"
"11531","2020","neurologicdisease"
"11532","2020","majorclinicalstudy"
"11533","2020","practiceguideline"
"11534","2020","article"
"11535","2020","aged"
"11536","2020","skindisease"
"11537","2020","indigenouspeople"
"11538","2020","human"
"11539","2020","gastrointestinaldisease"
"11540","2020","male"
"11541","2020","sikkim"
"11542","2020","ruralarea"
"11543","2020","traditionalhealer"
"11544","2020","culturaldiversity"
"11545","2020","bodyregions"
"11546","2020","domesticgoat"
"11547","2020","primaryhealthcare"
"11548","2020","female"
"11549","2020","adult"
"11550","2020","traditionalmedicine"
"11551","2020","agriculturalmodeling"
"11552","2020","adaptivemanagement"
"11553","2020","climatechange"
"11554","2020","seasonalvariation"
"11555","2020","india"
"11556","2020","strategicapproach"
"11557","2020","triticumaestivum"
"11558","2020","cropyield"
"11559","2020","heating"
"11560","2020","fertilizerapplication"
"11561","2020","wheat"
